-424, 495, 112
-424, 495, 112
-428, 484, -184
-278, 279, -508
-290, -719, -515
-130, -1875, -143
124, -1998, 994
167, -1998, 1980
89, -1806, 1998
-28, -1109, 1998
-302, -178, 1998
-539, 669, 1998
-700, 1105, 1998
-755, 1244, 1991
-614, 1237, 1673
-509, 1014, 1053
-532, 904, 713
-569, 973, 417
-486, 906, 220
-486, 906, 220
-394, 824, 55
-319, 783, 73
-288, 697, 56
-320, 647, 139
-317, 572, 100
-317, 572, 100
-328, 420, 0
-409, 302, 26
-541, 239, -56
-593, 229, -252
-534, -279, -572
-483, -997, -531
-336, -1366, 154
27, -1780, 764
27, -1780, 764
333, -1998, 1479
54, -1998, 1998
-62, -1591, 1998
-202, -901, 1998
-452, -212, 1971
-401, 709, 1531
-437, 958, 1510
-527, 900, 1837
-580, 932, 1533
-491, 1052, 850
-292, 1025, 498
-182, 850, 492
-149, 653, 482
-149, 653, 482
-202, 685, 487
-151, 788, 299
-67, 734, 151
-47, 691, 238
-66, 599, 304
-66, 599, 304
-136, 671, 432
-221, 723, 434
-299, 723, 364
-412, 610, 75
-587, 381, -309
-863, 175, -533
-920, -283, -499
-920, -283, -499
-692, -1309, -512
-413, -1931, 1742
-518, -1998, 1998
-104, -1729, 1998
232, -919, 1998
92, -377, 1998
92, -377, 1998
-374, 182, 1998
-822, 803, 1947
-989, 1286, 1561
-778, 1554, 968
-568, 1365, 749
-577, 974, 847
-559, 837, 662
-454, 759, 278
-284, 852, 172
-284, 852, 172
-165, 842, 34
-192, 662, -32
-327, 520, 86
-381, 583, 98
-328, 610, -35
-328, 610, -35
-297, 534, -130
-382, 390, -244
-507, 174, -442
-488, -109, -713
-383, -809, -786
-428, -1859, -157
-482, -1998, 1402
-402, -1998, 1998
-244, -1947, 1998
-249, -1244, 1998
-375, -722, 1998
-481, -277, 1998
-534, 247, 1914
-593, 680, 1666
-587, 918, 1311
-520, 1029, 1101
-444, 1011, 876
-456, 918, 637
-401, 917, 395
-401, 917, 395
-278, 839, 201
-218, 729, 148
-210, 737, 235
-261, 766, 359
-333, 813, 372
-409, 744, 318
-440, 717, 285
-440, 717, 285
-559, 650, 256
-673, 568, 94
-688, 104, -318
-563, -500, -640
-433, -1304, -675
-199, -1917, -62
-37, -1998, 1371
299, -1998, 1993
346, -1993, 1998
167, -1602, 1998
-275, -966, 1998
-558, -205, 1998
-724, 672, 1836
-727, 1269, 1578
-734, 1385, 1419
-730, 1271, 1177
-694, 1236, 771
-555, 1110, 210
-555, 1110, 210
-346, 824, 116
-110, 660, 217
-3, 625, 257
-35, 605, 189
-117, 595, 12
-117, 595, 12
-132, 601, -49
-64, 589, 27
-88, 505, 196
-258, 429, 332
-489, 343, 303
-489, 343, 303
-517, 196, -46
-291, -270, -485
-286, -967, -417
-545, -1831, 537
-627, -1973, 1908
-85, -1977, 1998
261, -1801, 1998
347, -1554, 1998
136, -1134, 1998
